review_id,review_text,sentiment,review_text
7a42be06-8230-436a-9698-9769fc2a13f4,"Had high hopes, but the dreadful was air conditioning and the mileage limit was disappointing.",negative,"Had high hopes, but the dreadful was air conditioning and the mileage limit was disappointing."
1bdaaf5b-8c31-468b-b299-bc9859414feb,A huge disappointment. The bad was return policy and the vehicle condition was below standard.,negative,A huge disappointment. The bad was return policy and the vehicle condition was below standard.
64c0df31-3fec-484d-925e-d4491ff36da6,Avoid this rental service! The frustrating was waiting time and the vehicle condition was a nightmare.,negative,Avoid this rental service! The frustrating was waiting time and the vehicle condition was a nightmare.
2691081e-3c8e-4ab7-b024-1dac240aa051,Do yourself a favor and rent elsewhere. The bad was mileage limit and the waiting time was the worst.,negative,Do yourself a favor and rent elsewhere. The bad was mileage limit and the waiting time was the worst.
31edd7de-a9fa-4569-ba0e-7b9ce28f7253,"Had high hopes, but the terrible was waiting time and the pickup process was disappointing.",negative,"Had high hopes, but the terrible was waiting time and the pickup process was disappointing."
ec5a77ba-f156-4c13-803c-db6c14f8f05c,"I regret choosing this company. The terrible was so fuel policy, and the car cleanliness made it worse.",negative,"I regret choosing this company. The terrible was so fuel policy, and the car cleanliness made it worse."
06e050d8-599f-4cf4-a4a7-189f89fba99a,Worst rental ever! The terrible was mileage limit and the upgrade options ruined my trip.,negative,Worst rental ever! The terrible was mileage limit and the upgrade options ruined my trip.
15dfe1db-b27a-496d-a2cb-fd8b57b98e0a,Do yourself a favor and rent elsewhere. The disappointing was fuel policy and the waiting time was the worst.,negative,Do yourself a favor and rent elsewhere. The disappointing was fuel policy and the waiting time was the worst.
2224cd60-d192-4f6d-9e62-d7c5ff05b0b9,"Had high hopes, but the dreadful was upgrade options and the tire condition was disappointing.",negative,"Had high hopes, but the dreadful was upgrade options and the tire condition was disappointing."
c4f36c5c-de56-4a87-924e-981d009786e5,"The rental experience was disappointing. The waiting time was awful, and the pricing was unacceptable.",negative,"The rental experience was disappointing. The waiting time was awful, and the pricing was unacceptable."
eb383322-6ead-4fca-8b82-caeee97614be,"I can't believe how dreadful this rental was. The deposit policy was a mess, and the booking ease was unacceptable.",negative,"I can't believe how dreadful this rental was. The deposit policy was a mess, and the booking ease was unacceptable."
78452474-4fed-4387-86e0-1dcd52118613,"I regret choosing this company. The miserable was so tire condition, and the mileage limit made it worse.",negative,"I regret choosing this company. The miserable was so tire condition, and the mileage limit made it worse."
9d5d2119-753f-4e4f-aeec-9dc913a67c09,"I can't believe how frustrating this rental was. The air conditioning was a mess, and the vehicle condition was unacceptable.",negative,"I can't believe how frustrating this rental was. The air conditioning was a mess, and the vehicle condition was unacceptable."
9f72211c-0984-4ec4-be0e-723acf638b1f,"The rental experience was frustrating. The fuel policy was awful, and the air conditioning was unacceptable.",negative,"The rental experience was frustrating. The fuel policy was awful, and the air conditioning was unacceptable."
44118aae-22fb-4b5d-aa78-22660f8fb278,"Had high hopes, but the awful was hidden fees and the customer service was disappointing.",negative,"Had high hopes, but the awful was hidden fees and the customer service was disappointing."
825f0377-2d99-4486-bf1f-620adc74b90d,A huge disappointment. The miserable was insurance options and the drop-off experience was below standard.,negative,A huge disappointment. The miserable was insurance options and the drop-off experience was below standard.
59b8818b-b189-4b9f-a65c-47a2e23cbeb1,"I can't believe how awful this rental was. The deposit policy was a mess, and the GPS availability was unacceptable.",negative,"I can't believe how awful this rental was. The deposit policy was a mess, and the GPS availability was unacceptable."
4c773d56-dea6-4058-acbc-36df7da21045,"The rental experience was bad. The waiting time was awful, and the drop-off experience was unacceptable.",negative,"The rental experience was bad. The waiting time was awful, and the drop-off experience was unacceptable."
35ca3d80-a17a-49e5-827d-21b498cc880b,"Had high hopes, but the frustrating was hidden fees and the fuel policy was disappointing.",negative,"Had high hopes, but the frustrating was hidden fees and the fuel policy was disappointing."
c4132a9d-80b8-47f1-9295-c9230898ce05,Avoid this rental service! The terrible was drop-off experience and the pickup process was a nightmare.,negative,Avoid this rental service! The terrible was drop-off experience and the pickup process was a nightmare.
983f8a3b-33aa-4385-a106-d9a919091670,It was a disaster! The horrible was fuel policy and the vehicle condition was simply awful.,negative,It was a disaster! The horrible was fuel policy and the vehicle condition was simply awful.
b6ce115c-6e87-4aec-aeb1-d86044424c7d,"I regret choosing this company. The terrible was so car cleanliness, and the fuel policy made it worse.",negative,"I regret choosing this company. The terrible was so car cleanliness, and the fuel policy made it worse."
969eab02-1ece-40b7-b1d6-04eec5cb5fb6,A huge disappointment. The unacceptable was tire condition and the staff professionalism was below standard.,negative,A huge disappointment. The unacceptable was tire condition and the staff professionalism was below standard.
2d6dad4e-02c1-4983-9df8-bf3882cbac67,"The rental experience was awful. The booking ease was awful, and the vehicle condition was unacceptable.",negative,"The rental experience was awful. The booking ease was awful, and the vehicle condition was unacceptable."
d5a158c5-b6b0-4df8-897c-d6fb0272e312,"I regret choosing this company. The terrible was so mileage limit, and the pricing made it worse.",negative,"I regret choosing this company. The terrible was so mileage limit, and the pricing made it worse."
dff1ea76-dbdf-4567-803f-34f946b6f207,"The rental experience was awful. The pricing was awful, and the waiting time was unacceptable.",negative,"The rental experience was awful. The pricing was awful, and the waiting time was unacceptable."
2839e6d3-3689-48ff-ba4b-2e4d7edafffc,"Had high hopes, but the bad was GPS availability and the air conditioning was disappointing.",negative,"Had high hopes, but the bad was GPS availability and the air conditioning was disappointing."
3602b7ea-72ac-48a8-a08f-18743232595d,A huge disappointment. The terrible was staff professionalism and the air conditioning was below standard.,negative,A huge disappointment. The terrible was staff professionalism and the air conditioning was below standard.
d05fdb56-617e-46a6-bf18-3b03a850fca9,Do yourself a favor and rent elsewhere. The bad was car cleanliness and the tire condition was the worst.,negative,Do yourself a favor and rent elsewhere. The bad was car cleanliness and the tire condition was the worst.
53cf3074-aaa7-408f-af66-27fbb5d4fc7e,Never renting from them again! The miserable was completely hidden fees and the mileage limit was miserable.,negative,Never renting from them again! The miserable was completely hidden fees and the mileage limit was miserable.
df95efcc-f774-468e-be83-f1777ebc36ae,"I regret choosing this company. The miserable was so air conditioning, and the return policy made it worse.",negative,"I regret choosing this company. The miserable was so air conditioning, and the return policy made it worse."
55e4c4b3-1d81-4933-bb46-c4cff02dfa83,It was a disaster! The awful was pricing and the staff professionalism was simply awful.,negative,It was a disaster! The awful was pricing and the staff professionalism was simply awful.
7a36ee53-4044-41ab-b579-84e4694bf7af,A huge disappointment. The dreadful was mileage limit and the waiting time was below standard.,negative,A huge disappointment. The dreadful was mileage limit and the waiting time was below standard.
3255ebc2-5cfb-4d8b-9ac2-523785a1110a,Worst rental ever! The unacceptable was pickup process and the staff professionalism ruined my trip.,negative,Worst rental ever! The unacceptable was pickup process and the staff professionalism ruined my trip.
e7ed939e-b1f4-4c81-b7ff-73ed87ed43ce,A huge disappointment. The unacceptable was car cleanliness and the pickup process was below standard.,negative,A huge disappointment. The unacceptable was car cleanliness and the pickup process was below standard.
6bf4e521-f54c-4f04-8760-ee5a614dc24d,"I regret choosing this company. The miserable was so pickup process, and the tire condition made it worse.",negative,"I regret choosing this company. The miserable was so pickup process, and the tire condition made it worse."
668fd36d-3483-4a9e-a573-c55ce02abb3b,Never renting from them again! The awful was completely mileage limit and the fuel policy was miserable.,negative,Never renting from them again! The awful was completely mileage limit and the fuel policy was miserable.
45b0f14a-5136-41d0-8148-e6913996ba99,"Had high hopes, but the unacceptable was staff professionalism and the vehicle condition was disappointing.",negative,"Had high hopes, but the unacceptable was staff professionalism and the vehicle condition was disappointing."
c7b33a45-138d-4df1-9a3c-24945a65edad,Never renting from them again! The miserable was completely insurance options and the staff professionalism was miserable.,negative,Never renting from them again! The miserable was completely insurance options and the staff professionalism was miserable.
6ec40709-bf3a-4121-afe9-acf289e40ad2,"I regret choosing this company. The horrible was so staff professionalism, and the deposit policy made it worse.",negative,"I regret choosing this company. The horrible was so staff professionalism, and the deposit policy made it worse."
e8c4c0ed-d0b1-48d2-8084-238def2e8dc0,"I regret choosing this company. The poor was so upgrade options, and the drop-off experience made it worse.",negative,"I regret choosing this company. The poor was so upgrade options, and the drop-off experience made it worse."
d7f43494-a3b3-4baf-a03c-04f340f0ebc9,Avoid this rental service! The horrible was booking ease and the GPS availability was a nightmare.,negative,Avoid this rental service! The horrible was booking ease and the GPS availability was a nightmare.
fa1e2054-fc64-4f85-be42-6c791d92afbb,Never renting from them again! The bad was completely mileage limit and the booking ease was miserable.,negative,Never renting from them again! The bad was completely mileage limit and the booking ease was miserable.
37535aed-df83-4e5f-a1bc-115cd63a1824,"I regret choosing this company. The disappointing was so car cleanliness, and the GPS availability made it worse.",negative,"I regret choosing this company. The disappointing was so car cleanliness, and the GPS availability made it worse."
4afe12f7-2cda-43ac-a319-0bb6fbbb9cbe,"I can't believe how bad this rental was. The booking ease was a mess, and the pricing was unacceptable.",negative,"I can't believe how bad this rental was. The booking ease was a mess, and the pricing was unacceptable."
2985fe7d-9d4a-41cc-9af9-f3124a4b4912,Avoid this rental service! The disappointing was upgrade options and the pickup process was a nightmare.,negative,Avoid this rental service! The disappointing was upgrade options and the pickup process was a nightmare.
a712d2de-1c31-40ea-905e-db2ea82a3915,"The rental experience was disappointing. The pickup process was awful, and the waiting time was unacceptable.",negative,"The rental experience was disappointing. The pickup process was awful, and the waiting time was unacceptable."
617536c3-e48c-4d92-94f6-f852a80380ce,"I regret choosing this company. The bad was so upgrade options, and the customer service made it worse.",negative,"I regret choosing this company. The bad was so upgrade options, and the customer service made it worse."
4d618097-3d60-4198-b636-54c2e72bbac1,It was a disaster! The terrible was roadside assistance and the upgrade options was simply awful.,negative,It was a disaster! The terrible was roadside assistance and the upgrade options was simply awful.
5ba544ca-56d7-437b-bfd5-907864f0c7a2,It was a disaster! The dreadful was fuel policy and the pickup process was simply awful.,negative,It was a disaster! The dreadful was fuel policy and the pickup process was simply awful.
0d679032-fc37-4b49-87ed-be40de8b43ff,Avoid this rental service! The awful was deposit policy and the return policy was a nightmare.,negative,Avoid this rental service! The awful was deposit policy and the return policy was a nightmare.
349a6bb4-6a1b-4985-9f92-4d4ea22f0f33,Never renting from them again! The poor was completely GPS availability and the drop-off experience was miserable.,negative,Never renting from them again! The poor was completely GPS availability and the drop-off experience was miserable.
af55123e-646e-4aec-94a0-4a5a802e50c7,"The rental experience was poor. The vehicle condition was awful, and the fuel policy was unacceptable.",negative,"The rental experience was poor. The vehicle condition was awful, and the fuel policy was unacceptable."
daeb9706-4d29-4d25-87b6-53c5ece31d50,Do yourself a favor and rent elsewhere. The miserable was booking ease and the air conditioning was the worst.,negative,Do yourself a favor and rent elsewhere. The miserable was booking ease and the air conditioning was the worst.
5c9756fa-e4f6-4dbc-9e17-984500267e5f,It was a disaster! The disappointing was waiting time and the pickup process was simply awful.,negative,It was a disaster! The disappointing was waiting time and the pickup process was simply awful.
1eac02f7-6a1a-454e-af91-52c53618f227,It was a disaster! The disappointing was drop-off experience and the vehicle condition was simply awful.,negative,It was a disaster! The disappointing was drop-off experience and the vehicle condition was simply awful.
446ff388-b0b5-4646-a29e-1ad1bcdfe66d,"I regret choosing this company. The disappointing was so deposit policy, and the hidden fees made it worse.",negative,"I regret choosing this company. The disappointing was so deposit policy, and the hidden fees made it worse."
060891ee-6542-4158-83ce-f9739f267e5a,"Had high hopes, but the horrible was GPS availability and the customer service was disappointing.",negative,"Had high hopes, but the horrible was GPS availability and the customer service was disappointing."
d9eb9a42-be82-4d6c-b325-0194c126b490,Worst rental ever! The frustrating was car cleanliness and the staff professionalism ruined my trip.,negative,Worst rental ever! The frustrating was car cleanliness and the staff professionalism ruined my trip.
fe6f5723-2fbb-46df-9634-8f2fdcd214b0,A huge disappointment. The unacceptable was staff professionalism and the upgrade options was below standard.,negative,A huge disappointment. The unacceptable was staff professionalism and the upgrade options was below standard.
79b1bcac-0e47-4394-9e1a-c444897a1434,Do yourself a favor and rent elsewhere. The frustrating was fuel policy and the booking ease was the worst.,negative,Do yourself a favor and rent elsewhere. The frustrating was fuel policy and the booking ease was the worst.
5ef3faaa-c7b2-41ee-92d2-9073836572b5,Do yourself a favor and rent elsewhere. The dreadful was GPS availability and the hidden fees was the worst.,negative,Do yourself a favor and rent elsewhere. The dreadful was GPS availability and the hidden fees was the worst.
45ba505e-c345-4928-92cf-1efdc14575fd,A huge disappointment. The disappointing was pricing and the upgrade options was below standard.,negative,A huge disappointment. The disappointing was pricing and the upgrade options was below standard.
3607adff-7f90-4507-9014-edf2a7278260,Never renting from them again! The awful was completely customer service and the upgrade options was miserable.,negative,Never renting from them again! The awful was completely customer service and the upgrade options was miserable.
4b9777fd-ca4c-42ab-92e4-12bbc43db8d3,Do yourself a favor and rent elsewhere. The horrible was tire condition and the GPS availability was the worst.,negative,Do yourself a favor and rent elsewhere. The horrible was tire condition and the GPS availability was the worst.
be6d4ef4-e17f-4e65-a6ec-3bf4de994e84,"I can't believe how frustrating this rental was. The air conditioning was a mess, and the insurance options was unacceptable.",negative,"I can't believe how frustrating this rental was. The air conditioning was a mess, and the insurance options was unacceptable."
4f9f5723-b72a-47c4-a355-086ad38c33ad,"I can't believe how bad this rental was. The pricing was a mess, and the pickup process was unacceptable.",negative,"I can't believe how bad this rental was. The pricing was a mess, and the pickup process was unacceptable."
57039dfb-3e03-4225-9cf8-08d7a231d798,A huge disappointment. The bad was pickup process and the customer service was below standard.,negative,A huge disappointment. The bad was pickup process and the customer service was below standard.
8480b333-a01c-4219-9aa1-1a8494b41e01,"The rental experience was horrible. The pricing was awful, and the tire condition was unacceptable.",negative,"The rental experience was horrible. The pricing was awful, and the tire condition was unacceptable."
1cf5fb5d-859e-4538-8762-138f33e8ebf1,"I regret choosing this company. The horrible was so upgrade options, and the GPS availability made it worse.",negative,"I regret choosing this company. The horrible was so upgrade options, and the GPS availability made it worse."
672e5af7-da53-4875-b17c-151b99a89f91,Do yourself a favor and rent elsewhere. The terrible was air conditioning and the waiting time was the worst.,negative,Do yourself a favor and rent elsewhere. The terrible was air conditioning and the waiting time was the worst.
5cd50b74-e5e4-4040-aa68-718ef778705e,A huge disappointment. The unacceptable was deposit policy and the waiting time was below standard.,negative,A huge disappointment. The unacceptable was deposit policy and the waiting time was below standard.
7d85b430-cca5-441d-a94d-8db6040f6856,"I regret choosing this company. The poor was so deposit policy, and the pickup process made it worse.",negative,"I regret choosing this company. The poor was so deposit policy, and the pickup process made it worse."
1c9aecd7-8994-482a-9900-929914655e16,It was a disaster! The frustrating was drop-off experience and the upgrade options was simply awful.,negative,It was a disaster! The frustrating was drop-off experience and the upgrade options was simply awful.
8178f9b2-af3e-4c19-8a59-ed6db00a545a,A huge disappointment. The horrible was roadside assistance and the return policy was below standard.,negative,A huge disappointment. The horrible was roadside assistance and the return policy was below standard.
58a909ee-aa54-4f40-8528-eddeb33d57e5,"I regret choosing this company. The unacceptable was so staff professionalism, and the tire condition made it worse.",negative,"I regret choosing this company. The unacceptable was so staff professionalism, and the tire condition made it worse."
f53f3a78-35ee-4da6-87f8-1c27097b8384,Never renting from them again! The awful was completely hidden fees and the pickup process was miserable.,negative,Never renting from them again! The awful was completely hidden fees and the pickup process was miserable.
917ec8b9-f42a-43a8-962f-d3963a22f0f3,"I can't believe how frustrating this rental was. The staff professionalism was a mess, and the air conditioning was unacceptable.",negative,"I can't believe how frustrating this rental was. The staff professionalism was a mess, and the air conditioning was unacceptable."
456535c0-d401-441b-b86c-5d32bcadece8,"The rental experience was miserable. The pickup process was awful, and the roadside assistance was unacceptable.",negative,"The rental experience was miserable. The pickup process was awful, and the roadside assistance was unacceptable."
e895fb9b-a63d-4943-8762-efdf21f7f679,Avoid this rental service! The terrible was GPS availability and the hidden fees was a nightmare.,negative,Avoid this rental service! The terrible was GPS availability and the hidden fees was a nightmare.
045d389b-e146-4986-89b3-a1340da7b93a,Never renting from them again! The unacceptable was completely hidden fees and the upgrade options was miserable.,negative,Never renting from them again! The unacceptable was completely hidden fees and the upgrade options was miserable.
35da33ba-e3b7-4c71-b52f-6cd99395f0da,Worst rental ever! The terrible was pricing and the staff professionalism ruined my trip.,negative,Worst rental ever! The terrible was pricing and the staff professionalism ruined my trip.
e3bb06df-4c12-4de1-bb3d-01ce3ea58621,Avoid this rental service! The awful was pickup process and the booking ease was a nightmare.,negative,Avoid this rental service! The awful was pickup process and the booking ease was a nightmare.
22c06f58-d6f3-4b07-837d-5df0fe9b6bc2,"I can't believe how unacceptable this rental was. The booking ease was a mess, and the upgrade options was unacceptable.",negative,"I can't believe how unacceptable this rental was. The booking ease was a mess, and the upgrade options was unacceptable."
fd24e15d-32ac-4174-ab3e-af7bb69b700a,"I can't believe how miserable this rental was. The customer service was a mess, and the hidden fees was unacceptable.",negative,"I can't believe how miserable this rental was. The customer service was a mess, and the hidden fees was unacceptable."
8e138740-de22-4cb5-a46f-d68f2d397831,Do yourself a favor and rent elsewhere. The unacceptable was upgrade options and the tire condition was the worst.,negative,Do yourself a favor and rent elsewhere. The unacceptable was upgrade options and the tire condition was the worst.
2a2169cb-c1f3-4bfb-981c-2d4033428206,Do yourself a favor and rent elsewhere. The awful was customer service and the insurance options was the worst.,negative,Do yourself a favor and rent elsewhere. The awful was customer service and the insurance options was the worst.
c8ce4c53-282a-4c9c-b0cf-7551e802d50f,"The rental experience was dreadful. The fuel policy was awful, and the pricing was unacceptable.",negative,"The rental experience was dreadful. The fuel policy was awful, and the pricing was unacceptable."
ff9e3303-58e9-48d5-974a-43aa5a86a339,"Had high hopes, but the poor was hidden fees and the car cleanliness was disappointing.",negative,"Had high hopes, but the poor was hidden fees and the car cleanliness was disappointing."
fe0403fa-fb81-4a62-a377-7050e3b1a089,"I regret choosing this company. The poor was so booking ease, and the drop-off experience made it worse.",negative,"I regret choosing this company. The poor was so booking ease, and the drop-off experience made it worse."
e47b70b7-3336-48e6-8894-50ba8f4657bb,"I regret choosing this company. The poor was so mileage limit, and the deposit policy made it worse.",negative,"I regret choosing this company. The poor was so mileage limit, and the deposit policy made it worse."
63078076-7365-4f29-851a-b0bafd5f9338,"I regret choosing this company. The frustrating was so tire condition, and the pickup process made it worse.",negative,"I regret choosing this company. The frustrating was so tire condition, and the pickup process made it worse."
129c878f-db74-49d5-a20a-a738bea2451c,"Had high hopes, but the terrible was pickup process and the deposit policy was disappointing.",negative,"Had high hopes, but the terrible was pickup process and the deposit policy was disappointing."
615c1c1b-e75a-4639-9b96-cbc765de712e,A huge disappointment. The frustrating was waiting time and the pickup process was below standard.,negative,A huge disappointment. The frustrating was waiting time and the pickup process was below standard.
5235d8a1-032b-4a0a-b71f-e0df4e01afb6,Do yourself a favor and rent elsewhere. The unacceptable was deposit policy and the booking ease was the worst.,negative,Do yourself a favor and rent elsewhere. The unacceptable was deposit policy and the booking ease was the worst.
e44a215b-3c55-4b07-84cb-87e705034f99,"Had high hopes, but the poor was air conditioning and the customer service was disappointing.",negative,"Had high hopes, but the poor was air conditioning and the customer service was disappointing."
aee16c2e-e248-4202-8b4f-b71be6d26019,A huge disappointment. The horrible was roadside assistance and the upgrade options was below standard.,negative,A huge disappointment. The horrible was roadside assistance and the upgrade options was below standard.
582310a9-64fe-4983-b1d8-6954ea8f9489,Worst rental ever! The miserable was staff professionalism and the pricing ruined my trip.,negative,Worst rental ever! The miserable was staff professionalism and the pricing ruined my trip.
dc9469e4-b0ef-4d66-a853-238472fb3428,"Had high hopes, but the miserable was mileage limit and the upgrade options was disappointing.",negative,"Had high hopes, but the miserable was mileage limit and the upgrade options was disappointing."
f6d1fa5d-909f-4d1c-8e61-80af0a0410eb,Never renting from them again! The frustrating was completely fuel policy and the vehicle condition was miserable.,negative,Never renting from them again! The frustrating was completely fuel policy and the vehicle condition was miserable.
415bb14d-d060-4922-8048-6b27d8535568,Worst rental ever! The miserable was insurance options and the drop-off experience ruined my trip.,negative,Worst rental ever! The miserable was insurance options and the drop-off experience ruined my trip.
729346b1-84f8-4640-b1ff-32612a203baf,"The rental experience was horrible. The fuel policy was awful, and the upgrade options was unacceptable.",negative,"The rental experience was horrible. The fuel policy was awful, and the upgrade options was unacceptable."
